id,key,value,type
31274043,ComID,53772095,NHD
31274043,FCode,39010,NHD
31274043,FDate,2002/08/29,NHD
31274043,FTYPE,LakePond,NHD
31274043,RESOLUTION,High,NHD
31274043,ReachCode,03150103003589,NHD
31274043,created_by,polyshp2osm,default
31274043,ele,193.00000000000,default
31274043,natural,water,default
31274043,source,NHD,default
31274049,ComID,53772455,NHD
31274049,FCode,39010,NHD
31274049,FDate,2002/08/29,NHD
31274049,FTYPE,LakePond,NHD
31274049,RESOLUTION,High,NHD
31274049,ReachCode,03150103003683,NHD
31274049,created_by,polyshp2osm,default
31274049,ele,260.30000000000,default
31274049,natural,water,default
31274049,source,NHD,default
31274050,ComID,53772543,NHD
31274050,FCode,39010,NHD
31274050,FDate,2002/08/29,NHD
31274050,FTYPE,LakePond,NHD
31274060,ComID,132750840,NHD
31274060,FCode,39004,NHD
31274060,FDate,2005/03/09,NHD
31274060,FTYPE,LakePond,NHD
31274060,RESOLUTION,High,NHD
31274060,ReachCode,03150101004383,NHD
31274060,natural,water,default
31274060,source,NHD,default
31274084,ComID,126796383,NHD
31274084,FCode,39010,NHD
31274084,FDate,2004/10/06,NHD
31274084,FTYPE,LakePond,NHD
31274084,RESOLUTION,High,NHD
31274084,ReachCode,03150102003383,NHD
31274084,created_by,polyshp2osm,default
31274084,ele,338.00000000000,default
31274084,natural,water,default
31274084,source,NHD,default
31274087,ComID,126796282,NHD
31274087,FCode,39010,NHD
31274087,FDate,2004/10/06,NHD
31274087,FTYPE,LakePond,NHD
31274087,RESOLUTION,High,NHD
31274087,ReachCode,03150102003245,NHD
31274087,created_by,polyshp2osm,default
31274087,ele,207.00000000000,default
31274087,natural,water,default
31274087,source,NHD,default
31274088,ComID,126796391,NHD
31274088,FCode,39010,NHD
31274088,FDate,2004/10/06,NHD
31274088,FTYPE,LakePond,NHD
31274088,RESOLUTION,High,NHD
31274088,ReachCode,03150102003297,NHD
31274088,created_by,polyshp2osm,default
31274088,ele,237.00000000000,default
31274088,natural,water,default
31274088,source,NHD,default
31274094,ComID,53772173,NHD
31274094,FCode,39010,NHD
31274094,FDate,2002/08/29,NHD
31274094,FTYPE,LakePond,NHD
31274094,RESOLUTION,High,NHD
31274094,ReachCode,03150103002416,NHD
31274094,created_by,polyshp2osm,default
31274094,ele,230.40000000000,default
31274094,natural,water,default
31274094,source,NHD,default
31274097,ComID,53772363,NHD
31274097,FCode,39010,NHD
31274097,FDate,2002/08/29,NHD
31274097,FTYPE,LakePond,NHD
31274097,RESOLUTION,High,NHD
31274097,ReachCode,03150103003656,NHD
31274097,created_by,polyshp2osm,default
31274097,ele,200.00000000000,default
31274097,natural,water,default
31274097,source,NHD,default
31274098,ComID,53772545,NHD
31274098,FCode,39010,NHD
31274098,FDate,2002/08/29,NHD
31274098,FTYPE,LakePond,NHD
31274098,RESOLUTION,High,NHD
31274098,ReachCode,03150103002693,NHD
31274098,created_by,polyshp2osm,default
31274098,ele,198.00000000000,default
31274098,natural,water,default
31274098,source,NHD,default
31274100,ComID,126796044,NHD
31274100,FCode,39010,NHD
31274100,FDate,2004/10/06,NHD
31274100,FTYPE,LakePond,NHD
31274100,RESOLUTION,High,NHD
31274100,ReachCode,03150102003044,NHD
31274100,created_by,polyshp2osm,default
31274100,ele,218.00000000000,default
31274100,natural,water,default
31274100,source,NHD,default
31274105,ComID,126796111,NHD
31274105,FCode,39010,NHD
31274105,FDate,2004/10/06,NHD
31274105,FTYPE,LakePond,NHD
31274105,RESOLUTION,High,NHD
31274105,ReachCode,03150102003142,NHD
31274105,created_by,polyshp2osm,default
31274105,ele,218.00000000000,default
31274105,natural,water,default
31274105,source,NHD,default
31274106,ComID,126796199,NHD
31274106,FCode,39010,NHD
31274106,FDate,2004/10/06,NHD
31274106,FTYPE,LakePond,NHD
31274106,RESOLUTION,High,NHD
31274106,ReachCode,03150102002617,NHD
31274106,created_by,polyshp2osm,default
31274106,ele,228.00000000000,default
31274106,natural,water,default
31274106,source,NHD,default
31274110,ComID,126796225,NHD
31274110,FCode,39010,NHD
31274110,FDate,2004/10/06,NHD
31274110,FTYPE,LakePond,NHD
31274110,RESOLUTION,High,NHD
31274110,ReachCode,03150102002635,NHD
31274110,created_by,polyshp2osm,default
31274110,ele,242.00000000000,default
31274110,natural,water,default
31274110,source,NHD,default
31274133,ComID,126796485,NHD
31274133,FCode,39010,NHD
31274133,FDate,2004/10/06,NHD
31274133,FTYPE,LakePond,NHD
31274133,RESOLUTION,High,NHD
31274133,ReachCode,03150102002708,NHD
31274133,created_by,polyshp2osm,default
31274133,ele,216.00000000000,default
31274133,natural,water,default
31274133,source,NHD,default
31274137,ComID,126796343,NHD
31274137,FCode,39010,NHD
31274137,FDate,2004/10/06,NHD
31274137,FTYPE,LakePond,NHD
31274137,RESOLUTION,High,NHD
31274137,ReachCode,03150102003274,NHD
31274137,created_by,polyshp2osm,default
31274137,ele,214.00000000000,default
31274137,natural,water,default
31274137,source,NHD,default
31274138,ComID,126796563,NHD
31274138,FCode,39010,NHD
31274138,FDate,2004/10/06,NHD
31274138,FTYPE,LakePond,NHD
31274138,RESOLUTION,High,NHD
31274138,ReachCode,03150102002725,NHD
31274138,created_by,polyshp2osm,default
31274138,ele,236.00000000000,default
31274138,natural,water,default
31274138,source,NHD,default
31274143,ComID,126796256,NHD
31274143,FCode,39010,NHD
31274143,FDate,2004/10/06,NHD
31274143,FTYPE,LakePond,NHD
31274143,RESOLUTION,High,NHD
31274143,ReachCode,03150102003236,NHD
31274143,created_by,polyshp2osm,default
31274143,ele,208.00000000000,default
31274143,natural,water,default
31274143,source,NHD,default
31274146,ComID,132750849,NHD
31274146,FCode,39004,NHD
31274146,FDate,2005/03/09,NHD
31274146,FTYPE,LakePond,NHD
31274146,RESOLUTION,High,NHD
31274146,ReachCode,03150101004390,NHD
31274146,natural,water,default
31274146,source,NHD,default
31274147,ComID,126796613,NHD
31274147,FCode,39010,NHD
31274147,FDate,2004/10/06,NHD
31274147,FTYPE,LakePond,NHD
31274147,RESOLUTION,High,NHD
31274147,ReachCode,03150102003506,NHD
31274147,created_by,polyshp2osm,default
31274147,ele,231.00000000000,default
31274147,natural,water,default
31274147,source,NHD,default
31274149,ComID,53770989,NHD
31274149,FCode,39010,NHD
31274149,FDate,2002/08/29,NHD
31274149,FTYPE,LakePond,NHD
31274149,RESOLUTION,High,NHD
31274149,ReachCode,03150103002580,NHD
31274149,created_by,polyshp2osm,default
31274149,ele,263.00000000000,default
31274149,natural,water,default
31274149,source,NHD,default
31274152,ComID,53771171,NHD
31274152,FCode,39010,NHD
31274152,FDate,2002/08/29,NHD
31274152,FTYPE,LakePond,NHD
31274152,RESOLUTION,High,NHD
31274152,ReachCode,03150103003373,NHD
31274152,created_by,polyshp2osm,default
31274152,ele,208.00000000000,default
31274152,natural,water,default
31274152,source,NHD,default
31275693,systemname,Pinhoti,USFS
31275693,way_id,287,USFS
31275693,attribution,USFS,default
31275693,bicycle,designated,default
31275693,foot,designated,default
31275693,highway,path,default
31275693,horse,designated,default
31275693,name,Pinhoti Horse Alternative,default
31275693,ref,FS Trail 3A,default
31275693,source,USFS_import_v0.2_20090219110826,default
31275711,systemname,Pocket,USFS
31275711,way_id,25,USFS
31275711,attribution,USFS,default
31275711,bicycle,no,default
31275711,foot,designated,default
31275711,highway,path,default
31275711,horse,no,default
31275711,name,Pocket Trail,default
31275711,ref,FS Trail 69,default
31275711,source,USFS_import_v0.2_20090219110826,default
31275712,systemname,Pocket,USFS
31275712,way_id,25,USFS
31275712,attribution,USFS,default
31275712,bicycle,no,default
31275712,foot,designated,default
31275712,highway,path,default
31275712,horse,no,default
31275712,name,Pocket Trail,default
31275712,ref,FS Trail 69,default
31275712,source,USFS_import_v0.2_20090219110826,default
31275728,systemname,Houston Valley ORV Area,USFS
31275728,way_id,290,USFS
31275728,attribution,USFS,default
31275728,bicycle,yes,default
31275728,foot,yes,default
31275728,highway,path,default
31275728,horse,no,default
31275728,motorcar,yes,default
31275728,motorcycle,yes,default
31275728,name,Old Spring Box Trail,default
31275728,ref,FS Trail 181D,default
31275728,source,USFS_import_v0.2_20090219110826,default
31275830,systemname,Pinhoti,USFS
31275830,way_id,19,USFS
31275830,attribution,USFS,default
31275830,bicycle,designated,default
31275830,foot,designated,default
31275830,highway,path,default
31275830,horse,designated,default
31275830,name,Pinhoti,default
31275830,ref,FS Trail 3,default
31275830,source,USFS_import_v0.2_20090219110826,default
31275833,systemname,Pinhoti,USFS
31275833,way_id,19,USFS
31275833,attribution,USFS,default
31275833,bicycle,designated,default
31275833,foot,designated,default
31275833,highway,path,default
31275833,horse,designated,default
31275833,name,Pinhoti,default
31275833,ref,FS Trail 3,default
31275833,source,USFS_import_v0.2_20090219110826,default
31275892,systemname,Keown Falls,USFS
31275892,way_id,13,USFS
31275892,attribution,USFS,default
31275892,bicycle,no,default
31275892,foot,designated,default
31275892,highway,path,default
31275892,horse,no,default
31275892,name,Keown Falls,default
31275892,ref,FS Trail 20,default
31275892,source,USFS_import_v0.2_20090219110826,default
31275971,systemname,Pocket,USFS
31275971,way_id,26,USFS
31275971,attribution,USFS,default
31275971,bicycle,no,default
31275971,foot,designated,default
31275971,highway,path,default
31275971,horse,no,default
31275971,name,Pocket Trail Connector,default
31275971,ref,FS Trail 69A,default
31275971,source,USFS_import_v0.2_20090219110826,default
31276006,systemname,Pocket,USFS
31276006,way_id,27,USFS
31276006,attribution,USFS,default
31276006,bicycle,no,default
31276006,foot,designated,default
31276006,highway,path,default
31276006,horse,no,default
31276006,name,Pocket Trail Spur,default
31276006,ref,FS Trail 69B,default
31276006,source,USFS_import_v0.2_20090219110826,default
31279821,systemname,Pinhoti,USFS
31279821,way_id,288,USFS
31279821,attribution,USFS,default
31279821,bicycle,designated,default
31279821,foot,designated,default
31279821,highway,path,default
31279821,horse,designated,default
31279821,name,Pinhoti Horse Alternative,default
31279821,ref,FS Trail 3A,default
31279821,source,USFS_import_v0.2_20090219110826,default
31299077,ComID,53772163,NHD
31299077,FCode,39010,NHD
31299077,FDate,2002/08/29,NHD
31299077,FTYPE,LakePond,NHD
31299077,RESOLUTION,High,NHD
31299077,ReachCode,03150103002413,NHD
31299077,created_by,polyshp2osm,default
31299077,ele,217.90000000000,default
31299077,natural,water,default
31299077,source,NHD,default
31299081,ComID,53772523,NHD
31299081,FCode,39010,NHD
31299081,FDate,2002/08/29,NHD
31299081,FTYPE,LakePond,NHD
31299081,RESOLUTION,High,NHD
31299081,ReachCode,03150103003701,NHD
31299081,created_by,polyshp2osm,default
31299081,ele,258.50000000000,default
31299081,natural,water,default
31299081,source,NHD,default
31299093,ComID,53771631,NHD
31299093,FCode,39010,NHD
31299093,FDate,2002/08/29,NHD
31299093,FTYPE,LakePond,NHD
31299093,RESOLUTION,High,NHD
31299093,ReachCode,03150103002769,NHD
31299093,created_by,polyshp2osm,default
31299093,ele,222.00000000000,default
31299093,natural,water,default
31299093,source,NHD,default
31303140,ComID,126796112,NHD
31303140,FCode,46006,NHD
31303140,FDate,2004/10/06,NHD
31303140,FTYPE,StreamRiver,NHD
31303140,RESOLUTION,High,NHD
31303140,natural,water,default
31303140,source,NHD,default
31303140,water,river,default
31304744,ComID,126796115,NHD
31304744,FCode,46006,NHD
31304744,FDate,2004/10/06,NHD
31304744,FTYPE,StreamRiver,NHD
31304744,RESOLUTION,High,NHD
31304744,natural,water,default
31304744,source,NHD,default
31304744,water,river,default
31312456,source,NHD,default
31312684,ComID,126791383,NHD
31312684,FCode,46006,NHD
31312684,FType,StreamRiver,NHD
31312684,way_id,126791383,NHD
31312684,attribution,NHD,default
31312684,name,Salacoa Creek,default
31312684,source,NHD_import_v0.2_20090219152958,default
31312684,waterway,stream,default
31312692,ComID,126795030,NHD
31312692,FCode,46003,NHD
31312692,FType,StreamRiver,NHD
31312692,way_id,126795030,NHD
31312692,attribution,NHD,default
31312692,source,NHD_import_v0.2_20090219152958,default
31312692,waterway,stream,default
31312694,ComID,53765965,NHD
31312694,FCode,46003,NHD
31312694,FType,StreamRiver,NHD
31312694,way_id,53765965,NHD
31312694,attribution,NHD,default
31312694,source,NHD_import_v0.2_20090219152958,default
31312694,waterway,stream,default
31312712,ComID,53766155,NHD
31312712,FCode,46003,NHD
31312712,FType,StreamRiver,NHD
31312712,way_id,53766155,NHD
31312712,attribution,NHD,default
31312712,source,NHD_import_v0.2_20090219152958,default
31312712,waterway,stream,default
31312718,ComID,53767231,NHD
31312718,FCode,46003,NHD
31312718,FType,StreamRiver,NHD
31312718,way_id,53767231,NHD
31312718,attribution,NHD,default
31312718,source,NHD_import_v0.2_20090219152958,default
31312718,waterway,stream,default
31312721,ComID,53763677,NHD
31312721,FCode,46006,NHD
31312721,FType,StreamRiver,NHD
31312721,way_id,53763677,NHD
31312721,attribution,NHD,default
31312721,name,West Armuchee Creek,default
31312721,source,NHD_import_v0.2_20090219152958,default
31312721,waterway,stream,default
31312723,ComID,53764813,NHD
31312723,FCode,46003,NHD
31312723,FType,StreamRiver,NHD
31312723,way_id,53764813,NHD
31312723,attribution,NHD,default
31312723,source,NHD_import_v0.2_20090219152958,default
31312723,waterway,stream,default
31312728,ComID,126794087,NHD
31312728,FCode,46003,NHD
31312728,FType,StreamRiver,NHD
31312728,way_id,126794087,NHD
31312728,attribution,NHD,default
31312728,source,NHD_import_v0.2_20090219152958,default
31312728,waterway,stream,default
31312741,ComID,53765291,NHD
31312741,FCode,46003,NHD
31312741,FType,StreamRiver,NHD
31312741,way_id,53765291,NHD
31312741,attribution,NHD,default
31312741,source,NHD_import_v0.2_20090219152958,default
31312741,waterway,stream,default
31312746,ComID,126793984,NHD
31312746,FCode,46003,NHD
31312746,FType,StreamRiver,NHD
31312746,way_id,126793984,NHD
31312746,attribution,NHD,default
31312746,source,NHD_import_v0.2_20090219152958,default
31312746,waterway,stream,default
31312777,ComID,126791993,NHD
31312777,FCode,46006,NHD
31312777,FType,StreamRiver,NHD
31312777,way_id,126791993,NHD
31312777,attribution,NHD,default
31312777,name,Long Branch,default
31312777,source,NHD_import_v0.2_20090219152958,default
31312777,waterway,stream,default
31312786,ComID,53766971,NHD
31312786,FCode,46003,NHD
31312786,FType,StreamRiver,NHD
31312786,way_id,53766971,NHD
31312786,attribution,NHD,default
31312786,source,NHD_import_v0.2_20090219152958,default
31312786,waterway,stream,default
31312789,ComID,126792276,NHD
31312789,FCode,46003,NHD
31312789,FType,StreamRiver,NHD
31312789,way_id,126792276,NHD
31312789,attribution,NHD,default
31312789,source,NHD_import_v0.2_20090219152958,default
31312789,waterway,stream,default
31312793,ComID,126795454,NHD
31312793,FCode,46003,NHD
31312793,FType,StreamRiver,NHD
31312793,way_id,126795454,NHD
31312793,attribution,NHD,default
31312793,source,NHD_import_v0.2_20090219152958,default
31312793,waterway,stream,default
31312794,ComID,132741038,NHD
31312794,FCode,46003,NHD
31312794,FType,StreamRiver,NHD
31312794,way_id,132741038,NHD
31312794,attribution,NHD,default
31312794,source,NHD_import_v0.2_20090219152958,default
31312794,waterway,stream,default
31312797,ComID,53767897,NHD
31312797,FCode,46003,NHD
31312797,FType,StreamRiver,NHD
31312797,way_id,53767897,NHD
31312797,attribution,NHD,default
31312797,source,NHD_import_v0.2_20090219152958,default
31312797,waterway,stream,default
31312817,ComID,126792608,NHD
31312817,FCode,46003,NHD
31312817,FType,StreamRiver,NHD
31312817,way_id,126792608,NHD
